Event Date,Key,Product,Product Family,Year,Month,Order to Batch Creation,Batch Creation to Packaging,Packaging to QA Release,Order Creation to QA Release
29-Jan-15,10159046B8003H07,AVASTIN 100MG/4ML 1VIAL IT-CLIN,AVASTIN ,2015,1,25,8,7,40
29-Jan-15,10074424H6248H08,BONVIVA 3MG/3ML 1ASRG IT-CLIN,BONVIVA ,2015,1,20,6,14,40
29-Jan-15,10108969H0566H19,NEORECOR 3000IU/.3ML 1 ASRG IT-PU,NEORECOR ,2015,1,28,20,7,55
29-Jan-15,10108941H6206H04,NEORECOR 10000IU/.6ML 6 ASRG ELL,NEORECOR ,2015,1,33,16,7,56
29-Jan-15,10108949H6260H01,NEORECOR 2000IU/.3ML 1 ASRG IT-PU,NEORECOR ,2015,1,0,#N/A,#N/A,-16
29-Jan-15,10159536B8503H10,AVASTIN 400MG/16ML 1VIAL SE-FI,AVASTIN ,2015,1,53,4,6,63
29-Jan-15,10108992H6246H07,NEORECOR 4000IU/.3ML 6 ASRG ELL,NEORECOR ,2015,1,56,20,5,81
29-Jan-15,10159235H4544H03,HERCEPTI 150MG 1VILY IV ELL,HERCEPTI ,2015,1,18,2,14,34
29-Jan-15,10128398H6248H06,BONVIVA 3MG/3ML 1ASRG UA,BONVIVA ,2015,1,20,5,14,39
29-Jan-15,10095632H0563H04,MIRCERA 100MCG/.3ML 1 ASRG IT-PU,MIRCERA ,2015,1,14,7,19,40
29-Jan-15,10095581H0018H33,MIRCERA 360MCG/0.6ML 1ASRG IT-PU,MIRCERA ,2015,1,13,5,10,28
29-Jan-15,10095661H0548H06,MIRCERA 200MCG/.3ML 1 ASRG IT-PU,MIRCERA ,2015,1,20,5,17,42
29-Jan-15,10095651H0550H08,MIRCERA 150MCG/.3ML 1 ASRG IT-PU,MIRCERA ,2015,1,7,6,8,21
29-Jan-15,10125528H0551H01,MIRCERA 75MCG/0.3ML 1ASRG UA,MIRCERA ,2015,1,19,6,3,28
29-Jan-15,10109016H6212H06,NEORECOR 5000IU/.3ML 6 ASRG SC,NEORECOR ,2015,1,0,7,5,4
29-Jan-15,10142060H0660H02,RECORMON 4000IU/0.3ML 6ASRG PRISA,RECORMON ,2015,1,56,20,5,81
29-Jan-15,10159518B8503H03,AVASTIN 400MG/16ML 1VIAL DK-NO-IS,AVASTIN ,2015,1,42,6,5,53
29-Jan-15,10071579H6246H19,BONVIVA 3MG/3ML 1ASRG DK-NO-IS,BONVIVA ,2015,1,21,8,14,43
29-Jan-15,10142058H0624H08,RECORMON 30000IU/0.6ML 1ASRG PRISA,RECORMON ,2015,1,25,18,5,48
29-Jan-15,10108996H6247H09,NEORECOR 4000IU/.3ML 6 ASRG NO,NEORECOR ,2015,1,39,1,6,46
29-Jan-15,10159033B8003H13,AVASTIN 100MG/4ML 1VIAL DK-NO-IS,AVASTIN ,2015,1,36,10,2,48
29-Jan-15,10159525B7058H02,AVASTIN 400MG/16ML 1VIAL IT-CLIN,AVASTIN ,2015,1,55,21,9,85
29-Jan-15,10095587H0517H26,MIRCERA 50MCG/.3ML 1 ASRG ELL,MIRCERA ,2015,1,25,2,16,43
29-Jan-15,10095627H0563H10,MIRCERA 100MCG/.3ML 1 ASRG ELL,MIRCERA ,2015,1,25,8,20,53
29-Jan-15,10087940H0517H21,MIRCERA 50MCG/.3ML 1 ASRG AR,MIRCERA ,2015,1,6,9,13,28
29-Jan-15,10142046H0517H28,MIRCERA 50MCG/0.3ML 1ASRG PRISA,MIRCERA ,2015,1,25,4,14,43
29-Jan-15,10095576H0018H35,MIRCERA 360MCG/0.6ML 1ASRG ELL,MIRCERA ,2015,1,13,2,17,32
29-Jan-15,10095598H0550H51,MIRCERA 75MCG/.3ML 1 ASRG ELL,MIRCERA ,2015,1,25,4,17,46
29-Jan-15,10142034H0563H08,MIRCERA 100MCG/0.3ML 1ASRG PRISA,MIRCERA ,2015,1,25,8,15,48
29-Jan-15,10095676H0547H45,MIRCERA 30MCG/.3ML 1 ASRG ELL,MIRCERA ,2015,1,11,4,13,28
29-Jan-15,10095623H0550H41,MIRCERA 75MCG/.3ML 1 ASRG RO-BG-PL,MIRCERA ,2015,1,6,7,13,26
29-Jan-15,10095682H0549H01,MIRCERA 30MCG/.3ML 1 ASRG RO-BG-PL,MIRCERA ,2015,1,12,3,12,27
29-Jan-15,10095662H0548H03,MIRCERA 200MCG/.3ML 1 ASRG RO-BG-PL,MIRCERA ,2015,1,14,12,13,39
29-Jan-15,10095593H0517H24,MIRCERA 50MCG/.3ML 1 ASRG RO-BG-PL,MIRCERA ,2015,1,13,7,12,32
29-Jan-15,10121906H0550H09,MIRCERA 150MCG/.3ML 1 ASRG ZA,MIRCERA ,2015,1,25,1,16,42
29-Jan-15,10121907H0548H01,MIRCERA 200MCG/.3ML 1 ASRG ZA,MIRCERA ,2015,1,11,3,14,28
29-Jan-15,10110658H0567H01,NEORECOR 3000IU/0.3ML 6ASRG AU-NZ,NEORECOR ,2015,1,39,16,2,57
29-Jan-15,10110678H0640H01,NEORECOR 5000IU/0.3ML 6ASRG AU-NZ,NEORECOR ,2015,1,70,13,8,91
29-Jan-15,10112468H0548H32,MIRCERA 150MCG/.3ML 1 ASRG DK-NO-IS,MIRCERA ,2015,1,7,5,14,26
29-Jan-15,10112503H0563H03,MIRCERA 100MCG/.3ML 1 ASRG SE-FI,MIRCERA ,2015,1,14,6,16,36
29-Jan-15,10112501H0517H25,MIRCERA 50MCG/.3ML 1 ASRG SE-FI,MIRCERA ,2015,1,25,2,19,46
29-Jan-15,10112469H0548H08,MIRCERA 200MCG/.3ML 1 ASRG DK-NO-IS,MIRCERA ,2015,1,20,6,27,53
29-Jan-15,10112500H0548H05,MIRCERA 30MCG/.3ML 1 ASRG SE-FI,MIRCERA ,2015,1,11,4,12,27
29-Jan-15,10112508H0019H01,MIRCERA 360MCG/.6ML 1 ASRG SE-FI,MIRCERA ,2015,1,39,10,27,76
29-Jan-15,10129627H6251H01,BONVIVA 3MG/3ML 1ASRG KR,BONVIVA ,2015,1,43,17,14,74
29-Jan-15,10129627H6259H02,BONVIVA 3MG/3ML 1ASRG KR,BONVIVA ,2015,1,56,27,2,85
29-Jan-15,10159053H0143H07,AVASTIN 100MG/4ML 1VIAL KR,AVASTIN ,2015,1,28,6,1,35
29-Jan-15,10159053H0143H10,AVASTIN 100MG/4ML 1VIAL KR,AVASTIN ,2015,1,61,13,2,76
29-Jan-15,10133182H6269H06,RECORMON 2000IU/0.3ML 6ASRG MY,RECORMON ,2015,1,61,8,15,84
29-Jan-15,10133182H6270H03,RECORMON 2000IU/0.3ML 6ASRG MY,RECORMON ,2015,1,61,20,3,84
29-Jan-15,10133182H6267H01,RECORMON 2000IU/0.3ML 6ASRG MY,RECORMON ,2015,1,60,22,20,102
29-Jan-15,10133182H6267H01,RECORMON 2000IU/0.3ML 6ASRG MY,RECORMON ,2015,1,60,22,20,102
29-Jan-15,10133183H6213H06,RECORMON 5000IU/0.3ML 6ASRG MY,RECORMON ,2015,1,62,12,10,84
29-Jan-15,10110651H0806H01,RECORMON 2000IU/.3ML 6 ASRG PH,RECORMON ,2015,1,41,15,1,57
29-Jan-15,10110689H0639H04,RECORMON 5000IU/.3ML 6 ASRG PH,RECORMON ,2015,1,70,13,6,89
29-Jan-15,10110630H0802H01,RECORMON 2000IU/.3ML 6 ASRG TW,RECORMON ,2015,1,0,18,4,8
29-Jan-15,10110630H0811H01,RECORMON 2000IU/.3ML 6 ASRG TW,RECORMON ,2015,1,41,27,2,70
29-Jan-15,10110682H0640H02,RECORMON 5000IU/.3ML 6 ASRG TW,RECORMON ,2015,1,78,12,8,98
29-Jan-15,10130022H0550H44,MIRCERA 75MCG/0.3ML 1ASRG KR,MIRCERA ,2015,1,8,6,12,26
29-Jan-15,10130024H0546H30,MIRCERA 120MCG/0.3ML 1ASRG KR,MIRCERA ,2015,1,0,5,7,4
29-Jan-15,10130025H0550H10,MIRCERA 150MCG/0.3ML 1ASRG KR,MIRCERA ,2015,1,42,7,6,55
29-Jan-15,10108953H0806H04,NEORECOR 2000IU/.3ML 6 ASRG ES-PT,NEORECOR ,2015,1,61,20,2,83
29-Jan-15,10108953H0812H01,NEORECOR 2000IU/.3ML 6 ASRG ES-PT,NEORECOR ,2015,1,62,20,2,84
29-Jan-15,10108972H6218H06,NEORECOR 3000IU/.3ML 6 ASRG ES-PT,NEORECOR ,2015,1,70,18,3,91
29-Jan-15,10108955H6271H01,NEORECOR 2000IU/.3ML 6 ASRG GB-IE-GRCY,NEORECOR ,2015,1,70,18,7,95
30-Jan-15,10067621H0679H01,RECORMON 50000IU 1 VILY MX,RECORMON ,2015,1,34,13,15,62
30-Jan-15,10067621H0680H01,RECORMON 50000IU 1 VILY MX,RECORMON ,2015,1,26,13,22,61
30-Jan-15,10084182H6248H13,BONVIVA 3MG/3ML 1ASRG MX,BONVIVA ,2015,1,25,3,13,41
3-Feb-15,10086767H6257H02,BONVIVA 3MG/3ML 1ASRG CIS,BONVIVA ,2015,2,44,7,13,64
4-Feb-15,10110599H0550H01,RECORMON 500IU/0.3ML 6ASRG ZA,RECORMON ,2015,2,15,5,14,34
4-Feb-15,10108944H6205H17,NEORECOR 10000IU/.6ML 6 ASRG GB-IE-GRCY,NEORECOR ,2015,2,8,5,15,28
4-Feb-15,10110640H0803H02,RECORMON 2000IU/.3ML 6 ASRG EFA,RECORMON ,2015,2,8,19,9,36
4-Feb-15,10159232H4543H01,HERCEPTI 150MG 1VILY IV DE,HERCEPTI ,2015,2,7,12,9,28
4-Feb-15,10159232H4539H03,HERCEPTI 150MG 1VILY IV DE,HERCEPTI ,2015,2,15,4,9,28
5-Feb-15,10067133H1084H02,BONDRONA 6MG/6ML 1VIAL CIS,BONDRONA ,2015,2,39,3,12,54
9-Feb-15,10107675H0550H48,MIRCERA 75MCG/.3ML 1 ASRG EFA-36,MIRCERA ,2015,2,3,1,12,16
9-Feb-15,10108998H6248H02,NEORECOR 4000IU/.3ML 6 ASRG SC,NEORECOR ,2015,2,0,5,8,10
12-Feb-15,10112466H0563H05,MIRCERA 100MCG/.3ML 1 ASRG DK-NO-IS,MIRCERA ,2015,2,0,7,15,22
18-Feb-15,10071604H6257H04,BONVIVA 3MG/3ML 1ASRG FE,BONVIVA ,2015,2,35,6,43,84
18-Feb-15,10095633H0563H11,MIRCERA 100MCG/.3ML 1 ASRG RO-BG-PL,MIRCERA ,2015,2,5,8,15,28
19-Feb-15,10071609H6248H11,BONVIVA 3MG/3ML 1ASRG HU-SI,BONVIVA ,2015,2,0,6,13,19
19-Feb-15,10129627H6246H09,BONVIVA 3MG/3ML 1ASRG KR,BONVIVA ,2015,2,0,24,14,0
19-Feb-15,10083396H0677H05,RECORMON 50000IU 1VILY BA,RECORMON ,2015,2,13,9,4,26
23-Feb-15,10142049H0550H52,MIRCERA 75MCG/0.3ML 1ASRG CO,MIRCERA ,2015,2,2,2,19,23
24-Feb-15,10158998B8003H11,AVASTIN 100MG/4ML 1VIAL SI,AVASTIN ,2015,2,8,12,2,22
25-Feb-15,10139886H1082H08,BONDRONA 6MG/6ML 1VIAL DK-IS,BONDRONA ,2015,2,29,18,4,51
25-Feb-15,10081060H6253H01,BONVIVA 3MG/3ML 1ASRG KZ,BONVIVA ,2015,2,50,5,9,64
26-Feb-15,10159051B8500H05,AVASTIN 100MG/4ML 1VIAL SE-FI,AVASTIN ,2015,2,40,8,7,55
26-Feb-15,10159536B8503H10,AVASTIN 400MG/16ML 1VIAL SE-FI,AVASTIN ,2015,2,25,4,6,35
26-Feb-15,10159536B8503H10,AVASTIN 400MG/16ML 1VIAL SE-FI,AVASTIN ,2015,2,25,4,6,35
26-Feb-15,10159051B8500H05,AVASTIN 100MG/4ML 1VIAL SE-FI,AVASTIN ,2015,2,40,8,7,55
26-Feb-15,10108958H6269H03,NEORECOR 2000IU/.3ML 6 ASRG SC,NEORECOR ,2015,2,11,14,10,35
26-Feb-15,10108947H6206H07,NEORECOR 10000IU/.6ML 6 ASRG SC,NEORECOR ,2015,2,12,9,7,28
26-Feb-15,10159518B8503H03,AVASTIN 400MG/16ML 1VIAL DK-NO-IS,AVASTIN ,2015,2,14,6,5,25
26-Feb-15,10112504H0547H08,MIRCERA 120MCG/.3ML 1 ASRG SE-FI,MIRCERA ,2015,2,25,3,21,49
26-Feb-15,10112505H0550H15,MIRCERA 150MCG/.3ML 1 ASRG SE-FI,MIRCERA ,2015,2,35,13,2,50
26-Feb-15,10112506H0548H13,MIRCERA 200MCG/.3ML 1 ASRG SE-FI,MIRCERA ,2015,2,11,16,23,50
26-Feb-15,10112469H0548H15,MIRCERA 200MCG/.3ML 1 ASRG DK-NO-IS,MIRCERA ,2015,2,32,16,5,53
26-Feb-15,10112463H0549H12,MIRCERA 30MCG/.3ML 1 ASRG DK-NO-IS,MIRCERA ,2015,2,76,6,10,92
26-Feb-15,10087819H0019H02,MIRCERA 360MCG/0.6ML 1ASRG AU-NZ,MIRCERA ,2015,2,11,29,8,48
26-Feb-15,10112465H0550H53,MIRCERA 75MCG/.3ML 1 ASRG DK-NO-IS,MIRCERA ,2015,2,14,11,23,48
26-Feb-15,10112468H0548H32,MIRCERA 150MCG/.3ML 1 ASRG DK-NO-IS,MIRCERA ,2015,2,0,5,14,-2
26-Feb-15,10159196N1030H05,HERCEPTI 150MG 1VILY IV PL,HERCEPTI ,2015,2,25,15,10,50
26-Feb-15,10159196N1029H02,HERCEPTI 150MG 1VILY IV PL,HERCEPTI ,2015,2,42,12,9,63
26-Feb-15,10108988H6249H04,NEORECOR 4000IU/0.3ML 1ASRG FR-CLIN,NEORECOR ,2015,2,70,12,2,84
26-Feb-15,10108999H0553H02,NEORECOR 500IU/0.3ML 1ASRG FR-CLIN,NEORECOR ,2015,2,61,24,4,89
26-Feb-15,10080073H6252H03,BONVIVA 3MG/3ML 1ASRG FR,BONVIVA ,2015,2,28,25,16,69
26-Feb-15,10109007H6214H01,NEORECOR 5000IU/.3ML 1 ASRG FR-CLIN,NEORECOR ,2015,2,70,15,4,89
26-Feb-15,10159052H0143H08,AVASTIN 100MG/4ML 1VIAL BR,AVASTIN ,2015,2,18,14,9,41
26-Feb-15,10095589H0517H34,MIRCERA 50MCG/.3ML 1 ASRG FR,MIRCERA ,2015,2,22,5,23,50
26-Feb-15,10095600H0551H03,MIRCERA 75MCG/.3ML 1 ASRG FR,MIRCERA ,2015,2,29,17,11,57
26-Feb-15,10095629H0563H16,MIRCERA 100MCG/.3ML 1 ASRG FR,MIRCERA ,2015,2,14,8,27,49
26-Feb-15,10159520B8504H06,AVASTIN 400MG/16ML 1VIAL ES,AVASTIN ,2015,2,55,13,13,81
26-Feb-15,10159520B8503H07,AVASTIN 400MG/16ML 1VIAL ES,AVASTIN ,2015,2,22,11,7,40
26-Feb-15,10108938H6206H14,NEORECOR 10000IU/.6ML 1 ASRG IT-PU,NEORECOR ,2015,2,70,14,5,89
26-Feb-15,10159525B7058H02,AVASTIN 400MG/16ML 1VIAL IT-CLIN,AVASTIN ,2015,2,27,21,9,57
26-Feb-15,10108949H0812H06,NEORECOR 2000IU/.3ML 1 ASRG IT-PU,NEORECOR ,2015,2,61,22,6,89
26-Feb-15,10108935H0681H03,NEORECOR 50000IU 1VILY IT-PU,NEORECOR ,2015,2,28,21,7,56
26-Feb-15,10109013H6213H08,NEORECOR 5000IU/.3ML 1 ASRG IT-PU,NEORECOR ,2015,2,42,13,2,57
26-Feb-15,10108989H6250H03,NEORECOR 4000IU/.3ML 1 ASRG IT-PU,NEORECOR ,2015,2,70,12,2,84
26-Feb-15,10109018H6213H06,NEORECOR 6000IU/.3ML 1 ASRG IT-PU,NEORECOR ,2015,2,70,13,1,84
26-Feb-15,10159046B8003H17,AVASTIN 100MG/4ML 1VIAL IT-CLIN,AVASTIN ,2015,2,34,15,13,62
26-Feb-15,10095622H0550H54,MIRCERA 75MCG/.3ML 1 ASRG IT-PU,MIRCERA ,2015,2,14,11,24,49
26-Feb-15,10109022H6213H05,NEORECOR 6000IU/.3ML 6 ASRG ES-PT,NEORECOR ,2015,2,61,15,7,83
26-Feb-15,10159252H4559H01,HERCEPTI 150MG 1VILY IV PT,HERCEPTI ,2015,2,25,15,6,46
26-Feb-15,10108993H6249H05,NEORECOR 4000IU/.3ML 6 ASRG ES-PT,NEORECOR ,2015,2,74,2,7,83
26-Feb-15,10108953H0812H01,NEORECOR 2000IU/.3ML 6 ASRG ES-PT,NEORECOR ,2015,2,34,20,2,56
26-Feb-15,10159534B7208H13,AVASTIN 400MG/16ML 1VIAL PT,AVASTIN ,2015,2,34,12,4,50
26-Feb-15,10159534B7212H03,AVASTIN 400MG/16ML 1VIAL PT,AVASTIN ,2015,2,34,12,4,50
26-Feb-15,10125527H0518H05,MIRCERA 50MCG/0.3ML 1ASRG UA,MIRCERA ,2015,2,29,17,8,54
26-Feb-15,10125528H0551H06,MIRCERA 75MCG/0.3ML 1ASRG UA,MIRCERA ,2015,2,41,8,5,54
26-Feb-15,10086767H6257H02,BONVIVA 3MG/3ML 1ASRG CIS,BONVIVA ,2015,2,21,7,13,41
26-Feb-15,10086767H6253H02,BONVIVA 3MG/3ML 1ASRG CIS,BONVIVA ,2015,2,50,6,13,69
26-Feb-15,10067133H1084H02,BONDRONA 6MG/6ML 1VIAL CIS,BONDRONA ,2015,2,18,3,12,33
26-Feb-15,10095667H0547H23,MIRCERA 250MCG/.3ML 1 ASRG ES-PT,MIRCERA ,2015,2,41,7,9,57
26-Feb-15,10095677H0549H04,MIRCERA 30MCG/.3ML 1 ASRG ES-PT,MIRCERA ,2015,2,14,8,28,50
26-Feb-15,10095657H0548H14,MIRCERA 200MCG/.3ML 1 ASRG ES-PT,MIRCERA ,2015,2,32,16,5,53
26-Feb-15,10132791H0640H04,RECORMON 5000IU/0.3ML 6ASRG FA,RECORMON ,2015,2,56,6,7,69
26-Feb-15,10107680H0550H17,MIRCERA 150MCG/.3ML 1 ASRG EFA-36,MIRCERA ,2015,2,35,14,20,69
26-Feb-15,10107671H0518H06,MIRCERA 50MCG/.3ML 1 ASRG EFA-36,MIRCERA ,2015,2,29,19,14,62
26-Feb-15,10083426H6257H05,BONVIVA 3MG/3ML 1ASRG EFA,BONVIVA ,2015,2,27,6,21,54
26-Feb-15,10083426H6252H02,BONVIVA 3MG/3ML 1ASRG EFA,BONVIVA ,2015,2,27,7,20,54
26-Feb-15,10083426H6253H09,BONVIVA 3MG/3ML 1ASRG EFA,BONVIVA ,2015,2,70,4,2,76
26-Feb-15,10110672H0661H01,RECORMON 4000IU/.3ML 6 ASRG EFA,RECORMON ,2015,2,53,18,12,83
26-Feb-15,10132790H0816H01,RECORMON 2000IU/0.3ML 6ASRG FA,RECORMON ,2015,2,50,20,12,82
26-Feb-15,10110640H0809H02,RECORMON 2000IU/.3ML 6 ASRG EFA,RECORMON ,2015,2,50,19,7,76
26-Feb-15,10110685H0639H05,RECORMON 5000IU/.3ML 6 ASRG EFA,RECORMON ,2015,2,42,12,7,61
26-Feb-15,10110662H0567H07,RECORMON 3000IU/.3ML 6 ASRG EFA,RECORMON ,2015,2,61,20,3,84
26-Feb-15,10107677H0563H19,MIRCERA 100MCG/.3ML 1 ASRG EFA-36,MIRCERA ,2015,2,35,13,14,62
26-Feb-15,10110634H0625H01,RECORMON 30000IU/.6ML 4 ASRG EFA,RECORMON ,2015,2,27,7,12,46
26-Feb-15,10110629H6270H05,RECORMON 2000IU/.3ML 6 ASRG CH,RECORMON ,2015,2,33,7,8,48
26-Feb-15,10110632H0624H15,RECORMON 30000IU/.6ML 4 ASRG CH,RECORMON ,2015,2,0,6,14,20
26-Feb-15,10159048B8003H16,AVASTIN 100MG/4ML 1VIAL PL,AVASTIN ,2015,2,22,10,10,42
26-Feb-15,10108957H0807H01,NEORECOR 2000IU/.3ML 6 ASRG RO-BG-PL,NEORECOR ,2015,2,33,21,3,57
26-Feb-15,10108957H0813H01,NEORECOR 2000IU/.3ML 6 ASRG RO-BG-PL,NEORECOR ,2015,2,33,20,3,56
26-Feb-15,10109026H6213H01,NEORECOR 6000IU/.3ML 6 ASRG RO-BG-PL,NEORECOR ,2015,2,0,19,2,14
26-Feb-15,10109019H6212H14,NEORECOR 6000IU/.3ML 6 ASRG CZSKHUSI,NEORECOR ,2015,2,27,21,2,50
26-Feb-15,10108982H0624H14,NEORECOR 30000IU/.6ML 4 ASRG CZSKHUSI,NEORECOR ,2015,2,0,6,16,22
26-Feb-15,10109000H0554H01,NEORECOR 500IU/.3ML 6 ASRG CZSKHUSI,NEORECOR ,2015,2,42,6,9,57
26-Feb-15,10108939H6207H02,NEORECOR 10000IU/.6ML 6 ASRG CZSKHUSI,NEORECOR ,2015,2,56,7,7,70
26-Feb-15,10108970H0567H05,NEORECOR 3000IU/.3ML 6 ASRG CZSKHUSI,NEORECOR ,2015,2,60,16,16,92
26-Feb-15,10159537B7212H04,AVASTIN 400MG/16ML 1VIAL SI,AVASTIN ,2015,2,47,2,14,63
26-Feb-15,10095595H0550H55,MIRCERA 75MCG/.3ML 1 ASRG CZSKHUSI,MIRCERA ,2015,2,21,4,25,50
26-Feb-15,10095584H0517H32,MIRCERA 50MCG/.3ML 1 ASRG CZSKHUSI,MIRCERA ,2015,2,22,5,23,50
26-Feb-15,10095674H0549H03,MIRCERA 30MCG/.3ML 1 ASRG CZSKHUSI,MIRCERA ,2015,2,14,8,35,57
26-Feb-15,10095654H0548H17,MIRCERA 200MCG/.3ML 1 ASRG CZSKHUSI,MIRCERA ,2015,2,41,7,9,57
26-Feb-15,10108981H0624H22,NEORECOR 30000IU/.6ML 1 ASRG RO-BG-PL,NEORECOR ,2015,2,71,11,7,89
26-Feb-15,10109015H6213H04,NEORECOR 5000IU/.3ML 6 ASRG RO-BG-PL,NEORECOR ,2015,2,27,19,4,50
26-Feb-15,10108997H6248H07,NEORECOR 4000IU/.3ML 6 ASRG RO-BG-PL,NEORECOR ,2015,2,27,19,2,48
26-Feb-15,10159230H4544H05,HERCEPTI 150MG 1VILY IV BG,HERCEPTI ,2015,2,11,11,5,27
26-Feb-15,10159515B7212H01,AVASTIN 400MG/16ML 1VIAL BG,AVASTIN ,2015,2,22,10,14,46
26-Feb-15,10159535B8503H09,AVASTIN 400MG/16ML 1VIAL RO,AVASTIN ,2015,2,22,24,7,53
26-Feb-15,10108946H6206H10,NEORECOR 10000IU/.6ML 6 ASRG RO-BG-PL,NEORECOR ,2015,2,42,18,7,67
26-Feb-15,10159050B8500H07,AVASTIN 100MG/4ML 1VIAL RO,AVASTIN ,2015,2,47,6,3,56
26-Feb-15,10110610H6207H01,NEORECOR 10000IU/.6ML 6 ASRG TR,NEORECOR ,2015,2,53,10,6,69
26-Feb-15,10129627H6252H05,BONVIVA 3MG/3ML 1ASRG KR,BONVIVA ,2015,2,54,17,5,76
26-Feb-15,10133182H6271H02,RECORMON 2000IU/0.3ML 6ASRG MY,RECORMON ,2015,2,50,20,6,76
26-Feb-15,10133182H6273H01,RECORMON 2000IU/0.3ML 6ASRG MY,RECORMON ,2015,2,50,20,11,81
26-Feb-15,10157511H1076H11,BONDRONA 6MG/6ML 1VIAL TR,BONDRONA ,2015,2,6,14,7,27
26-Feb-15,10157511H1082H06,BONDRONA 6MG/6ML 1VIAL TR,BONDRONA ,2015,2,6,14,7,27
26-Feb-15,10157511H1072H11,BONDRONA 6MG/6ML 1VIAL TR,BONDRONA ,2015,2,6,14,7,27
26-Feb-15,10159054H0143H09,ALTUZAN 100MG/4ML 1VIAL TR,ALTUZAN ,2015,2,27,19,2,48
26-Feb-15,10095646H0550H12,MIRCERA 150MCG/.3ML 1 ASRG BE-NL,MIRCERA ,2015,2,15,6,29,50
26-Feb-15,10095575H0019H03,MIRCERA 360MCG/.6ML 1 ASRG BE-NL,MIRCERA ,2015,2,28,18,24,70
26-Feb-15,10095636H0547H07,MIRCERA 120MCG/.3ML 1 ASRG BE-NL,MIRCERA ,2015,2,25,3,21,49
26-Feb-15,10159257H4544H04,HERCEPTI 150MG 1VILY IV HR,HERCEPTI ,2015,2,6,15,14,35
26-Feb-15,10159257H4560H03,HERCEPTI 150MG 1VILY IV HR,HERCEPTI ,2015,2,42,11,8,61
26-Feb-15,10159000B8003H18,AVASTIN 100MG/4ML 1VIAL HR,AVASTIN ,2015,2,40,8,9,57
26-Feb-15,10110626H0812H04,RECORMON 2000IU/.3ML 6 ASRG RS,RECORMON ,2015,2,53,7,3,63
26-Feb-15,10083396H0677H06,RECORMON 50000IU 1VILY BA,RECORMON ,2015,2,34,19,17,70
26-Feb-15,10108930H0679H04,NEORECOR 50000IU 1 VILY AT-DE,NEORECOR ,2015,2,46,8,22,76
26-Feb-15,10108940H6206H13,NEORECOR 10000IU/.6ML 6 ASRG DEATBENL,NEORECOR ,2015,2,47,16,7,70
26-Feb-15,10108940H6206H13,NEORECOR 10000IU/.6ML 6 ASRG DEATBENL,NEORECOR ,2015,2,47,16,7,70
26-Feb-15,10108951H0812H05,NEORECOR 2000IU/.3ML 6 ASRG DEATBENL,NEORECOR ,2015,2,56,12,3,71
26-Feb-15,10108951H0812H05,NEORECOR 2000IU/.3ML 6 ASRG DEATBENL,NEORECOR ,2015,2,56,12,3,71
26-Feb-15,10108951H0812H05,NEORECOR 2000IU/.3ML 6 ASRG DEATBENL,NEORECOR ,2015,2,56,12,3,71
26-Feb-15,10108971H6218H04,NEORECOR 3000IU/.3ML 6 ASRG DEATBENL,NEORECOR ,2015,2,15,31,4,50
26-Feb-15,10108971H6218H04,NEORECOR 3000IU/.3ML 6 ASRG DEATBENL,NEORECOR ,2015,2,15,31,4,50
26-Feb-15,10108991H6246H08,NEORECOR 4000IU/.3ML 6 ASRG DEATBENL,NEORECOR ,2015,2,28,20,5,53
26-Feb-15,10108991H6250H02,NEORECOR 4000IU/.3ML 6 ASRG DEATBENL,NEORECOR ,2015,2,28,20,26,74
26-Feb-15,10108991H6250H02,NEORECOR 4000IU/.3ML 6 ASRG DEATBENL,NEORECOR ,2015,2,28,20,26,74
26-Feb-15,10108991H6250H02,NEORECOR 4000IU/.3ML 6 ASRG DEATBENL,NEORECOR ,2015,2,28,20,26,74
26-Feb-15,10109008H6213H09,NEORECOR 5000IU/.3ML 6 ASRG DEATBENL,NEORECOR ,2015,2,55,8,8,71
26-Feb-15,10109008H6213H09,NEORECOR 5000IU/.3ML 6 ASRG DEATBENL,NEORECOR ,2015,2,55,8,8,71
26-Feb-15,10109020H0612H22,NEORECOR 6000IU/.3ML 6 ASRG DEATBENL,NEORECOR ,2015,2,27,19,4,50
26-Feb-15,10159235H4544H03,HERCEPTI 150MG 1VILY IV ELL,HERCEPTI ,2015,2,0,2,14,6
26-Feb-15,10142045H0518H04,MIRCERA 50MCG/0.3ML 1ASRG CO,MIRCERA ,2015,2,25,21,2,48
26-Feb-15,10145647H6259H06,BONVIVA 3MG/3ML 1ASRG CO,BONVIVA ,2015,2,28,34,14,76
26-Feb-15,10159519B7212H02,AVASTIN 400MG/16ML 1VIAL ELL,AVASTIN ,2015,2,27,7,14,48
26-Feb-15,10159519B8504H10,AVASTIN 400MG/16ML 1VIAL ELL,AVASTIN ,2015,2,57,10,7,74
26-Feb-15,10145648H6252H01,BONVIVA 3MG/3ML 1ASRG EC,BONVIVA ,2015,2,27,13,15,55
26-Feb-15,10159235H4544H07,HERCEPTI 150MG 1VILY IV ELL,HERCEPTI ,2015,2,33,7,8,48
26-Feb-15,10159235H4560H02,HERCEPTI 150MG 1VILY IV ELL,HERCEPTI ,2015,2,33,7,6,46
26-Feb-15,10159034B8500H04,AVASTIN 100MG/4ML 1VIAL ELL,AVASTIN ,2015,2,11,7,10,28
